word_id,root_id,link_index,target_identifier,target_type,target_id
5abd27b2-b9c1-4423-aeb4-f8c938291c29,35bfa2ad-f3d3-43ad-8bb7-1a1b5f5b9059,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
5abd27b2-b9c1-4423-aeb4-f8c938291c29,35bfa2ad-f3d3-43ad-8bb7-1a1b5f5b9059,2,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
77aed33f-fbdd-4a5f-94cd-354b552dd7b8,35bfa2ad-f3d3-43ad-8bb7-1a1b5f5b9059,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
77aed33f-fbdd-4a5f-94cd-354b552dd7b8,35bfa2ad-f3d3-43ad-8bb7-1a1b5f5b9059,2,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
27430e01-df9e-44fd-9e03-e820ad347e36,eabfcb69-f5cb-4776-9fe5-50322c63ee01,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
58a48290-3888-455c-8c0a-271d90690e26,2ec342b0-e4bc-419d-ae67-390149ddbd21,1,over,word,5bbd5dbe-032d-4060-936c-4088d18dce41
e0adeb9a-81be-4e49-af80-a96ac3ed6f11,2ec342b0-e4bc-419d-ae67-390149ddbd21,1,over,word,5bbd5dbe-032d-4060-936c-4088d18dce41
17ea9cac-7045-4763-a0fe-a313536ea6a2,2ec342b0-e4bc-419d-ae67-390149ddbd21,1,over,word,5bbd5dbe-032d-4060-936c-4088d18dce41
cf1886dd-3020-488c-a224-138be6897681,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
8f4452f8-3387-4c25-bf57-04734749dffa,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
d0c1cb7e-466c-4816-bb99-96f7123f9e4e,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
e9ff7026-1f25-41b4-b9fd-c525c72802e3,010a9787-fb42-4ab5-bf4e-f4170cfe8bae,1,as,word,a7a8635e-5db0-471f-a519-91896425616e
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,3,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,4,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,5,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,6,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,7,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
6287e2f3-7f54-4a4b-ba16-391d8308ea82,eb377bec-24c3-4c39-84d6-2c688a20059a,8,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,3,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,4,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,5,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,6,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,7,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
0fc2c2b2-9d24-49df-a845-c57486ef116e,eb377bec-24c3-4c39-84d6-2c688a20059a,8,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,3,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,4,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,5,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,6,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,7,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
eed4458f-4d47-4336-ac00-6ccc98ff36ba,eb377bec-24c3-4c39-84d6-2c688a20059a,8,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
16e35e09-d4c0-4371-8494-275aa35ac078,c51a8e11-69c9-4469-b362-65f433a0d955,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
16e35e09-d4c0-4371-8494-275aa35ac078,7ca55f55-7004-41c8-a4b8-a17b3de0ed62,1,hand,word,63577aa8-bd7a-4f78-8d17-c826ccd457ef
99ce1076-76bd-4596-8e37-47624735c15b,c51a8e11-69c9-4469-b362-65f433a0d955,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
99ce1076-76bd-4596-8e37-47624735c15b,7ca55f55-7004-41c8-a4b8-a17b3de0ed62,1,hand,word,63577aa8-bd7a-4f78-8d17-c826ccd457ef
11a2f3de-4bd9-4a55-9ba9-091d914d94b8,c1fa9dfd-1e32-443c-8947-936a519268ee,1,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
11a2f3de-4bd9-4a55-9ba9-091d914d94b8,c1fa9dfd-1e32-443c-8947-936a519268ee,2,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
952992f3-206e-4312-a02d-ec7945631738,c1fa9dfd-1e32-443c-8947-936a519268ee,1,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
952992f3-206e-4312-a02d-ec7945631738,c1fa9dfd-1e32-443c-8947-936a519268ee,2,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
10fd399e-8cbf-4255-ad48-8cd6ec379d62,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
2beb53c6-823b-4981-89cb-74fbfe52c19a,dfd013a4-97a0-442d-85b7-d8f6c7abc40e,1,can,word,1a7fd486-6f5a-4d29-a48e-f09d1ec280aa
2fbbde49-698d-44c2-8457-dadc86d3050d,4aed14cc-c30a-43d3-8976-f0088d46fe3a,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
8d2cce12-10d6-45ae-b07a-ec29cec78a4a,e3f9a00b-cb0f-44b6-ba6a-959af478ad42,1,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
19fd79f0-171a-461d-bbd7-60401909935f,e3f9a00b-cb0f-44b6-ba6a-959af478ad42,1,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
502d4c08-1916-45ef-9fbf-3b07946dbece,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
502d4c08-1916-45ef-9fbf-3b07946dbece,e3f9a00b-cb0f-44b6-ba6a-959af478ad42,1,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
ba4b9dbf-0f71-49d0-b0cd-fe3d47510721,52eb062d-9ae5-408c-b6d4-b8e3c0023b1b,1,have,word,1caf16a2-bdea-4704-b119-50af402b3b77
ba4b9dbf-0f71-49d0-b0cd-fe3d47510721,52eb062d-9ae5-408c-b6d4-b8e3c0023b1b,2,it,word,b53c2e40-e251-43a1-90b3-1d0a5f9f9dff
49e72853-b308-4384-80a8-78571b445d2b,52eb062d-9ae5-408c-b6d4-b8e3c0023b1b,1,have,word,1caf16a2-bdea-4704-b119-50af402b3b77
49e72853-b308-4384-80a8-78571b445d2b,52eb062d-9ae5-408c-b6d4-b8e3c0023b1b,2,it,word,b53c2e40-e251-43a1-90b3-1d0a5f9f9dff
98b0089e-6cd4-425a-a13c-6953d3313fad,59011590-c7ce-446a-bdff-06ab88384fec,1,is,word,01153fb1-72e5-475f-b7ac-fd2ece01e98e
98b0089e-6cd4-425a-a13c-6953d3313fad,59011590-c7ce-446a-bdff-06ab88384fec,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
03b6e7a3-829f-478c-a2f5-4907c9e24613,59011590-c7ce-446a-bdff-06ab88384fec,1,is,word,01153fb1-72e5-475f-b7ac-fd2ece01e98e
03b6e7a3-829f-478c-a2f5-4907c9e24613,59011590-c7ce-446a-bdff-06ab88384fec,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
03b6e7a3-829f-478c-a2f5-4907c9e24613,1e678b63-e62a-45bc-ab75-195ff595ec45,1,ply,root,9e92b8fa-7667-4e96-be25-66ba91365deb
13c3d6b2-bc9c-4e9e-a5de-fa2949464945,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
2f80d2cd-9a5f-4fd2-9159-506fd5d3e565,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
bd30f524-d9b3-41cf-afd1-ba6b714c1960,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
50877a8f-6884-4aed-bd08-4ae78ef57222,35bfa2ad-f3d3-43ad-8bb7-1a1b5f5b9059,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
50877a8f-6884-4aed-bd08-4ae78ef57222,35bfa2ad-f3d3-43ad-8bb7-1a1b5f5b9059,2,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
50877a8f-6884-4aed-bd08-4ae78ef57222,01f49513-202d-4971-8288-69133087830a,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
1e4ebd9a-6fd7-498c-9ed5-03b074ec1542,72aab5e1-3606-4acb-b780-6ff6bc70dffb,1,it,word,b53c2e40-e251-43a1-90b3-1d0a5f9f9dff
25a52cbf-0a7c-45a4-849f-2875cb16f017,72aab5e1-3606-4acb-b780-6ff6bc70dffb,1,it,word,b53c2e40-e251-43a1-90b3-1d0a5f9f9dff
66df985d-7cd9-4ea2-9157-7d5adbc68548,ac7523d6-9e5f-4cff-bd04-0e001ef21a7a,1,trans-,prefix,c382c29f-affc-416a-8882-078f7af11696
413c91f8-3dc5-4239-8f5f-9c7c7e3d3bfc,ac7523d6-9e5f-4cff-bd04-0e001ef21a7a,1,trans-,prefix,c382c29f-affc-416a-8882-078f7af11696
818471c4-4f14-4ba5-8877-d24ea744ad2f,ac7523d6-9e5f-4cff-bd04-0e001ef21a7a,1,trans-,prefix,c382c29f-affc-416a-8882-078f7af11696
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,c51a8e11-69c9-4469-b362-65f433a0d955,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
3b68d00a-25cc-4e19-873e-367a70506783,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
3b68d00a-25cc-4e19-873e-367a70506783,c51a8e11-69c9-4469-b362-65f433a0d955,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
e82730e8-b111-425c-9905-97f9118a823f,2fe3292c-d5ba-43a0-858f-3fc9ce5afeae,1,fac,root,466f5a5c-cb68-45f0-8516-71ae148bc3a9
dd9b3783-754e-4bea-81dd-f91fc4cd8ef6,de761270-a58d-4822-8a24-110b2521fb24,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
e83e81e0-6475-4342-880d-75124edfb32c,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
7e9080c4-dc6e-4fe8-a3b0-92ac8c36f141,2fe3292c-d5ba-43a0-858f-3fc9ce5afeae,1,fac,root,466f5a5c-cb68-45f0-8516-71ae148bc3a9
4b71b908-1709-49dd-8846-0d3cd804dccf,d4a5dc4c-daa6-4258-b4f3-4b4e9a43bba7,1,act,word,f6c6ec73-4848-4690-a4b6-c7be1e84aa13
2c8ee0c2-2f32-4fb3-93bb-913e126e041c,d4a5dc4c-daa6-4258-b4f3-4b4e9a43bba7,1,act,word,f6c6ec73-4848-4690-a4b6-c7be1e84aa13
487580f5-5325-4624-ba0d-22a3264f885a,de761270-a58d-4822-8a24-110b2521fb24,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
bc606fd6-caee-4585-8d1f-9702ad916725,f8d80652-06c7-4662-a796-7b4b81950e96,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
fdc183be-6717-42b5-926e-23bcad735620,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
fdc183be-6717-42b5-926e-23bcad735620,e2886367-ddff-431b-895d-7f71b5981411,1,care,word,69493fae-4e11-41e4-a525-c15f83022370
cbb1e305-6913-4327-a6fc-fe231a5c856b,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
cbb1e305-6913-4327-a6fc-fe231a5c856b,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
cbb1e305-6913-4327-a6fc-fe231a5c856b,e2886367-ddff-431b-895d-7f71b5981411,1,care,word,69493fae-4e11-41e4-a525-c15f83022370
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
cd2099cf-eadf-4fc6-9be2-5cd563b42135,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
cd2099cf-eadf-4fc6-9be2-5cd563b42135,e2886367-ddff-431b-895d-7f71b5981411,1,care,word,69493fae-4e11-41e4-a525-c15f83022370
8c582d4b-1a2d-420e-bf1c-060cbd693d20,d4a5dc4c-daa6-4258-b4f3-4b4e9a43bba7,1,act,word,f6c6ec73-4848-4690-a4b6-c7be1e84aa13
50ba7f89-5a42-495b-b502-6c57b8a1451c,d4a5dc4c-daa6-4258-b4f3-4b4e9a43bba7,1,act,word,f6c6ec73-4848-4690-a4b6-c7be1e84aa13
bda403bf-037d-4169-be78-4a4ff0316531,59011590-c7ce-446a-bdff-06ab88384fec,1,is,word,01153fb1-72e5-475f-b7ac-fd2ece01e98e
bda403bf-037d-4169-be78-4a4ff0316531,59011590-c7ce-446a-bdff-06ab88384fec,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
77278168-d6a5-4d28-94dd-a14e369c8673,59011590-c7ce-446a-bdff-06ab88384fec,1,is,word,01153fb1-72e5-475f-b7ac-fd2ece01e98e
77278168-d6a5-4d28-94dd-a14e369c8673,59011590-c7ce-446a-bdff-06ab88384fec,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
11ffc809-27a2-4ee4-961f-069cb6962c6d,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
11ffc809-27a2-4ee4-961f-069cb6962c6d,8dfb903e-69c8-42c3-a95e-af71d0d5f92e,1,co-,prefix,eabfcb69-f5cb-4776-9fe5-50322c63ee01
11ffc809-27a2-4ee4-961f-069cb6962c6d,8dfb903e-69c8-42c3-a95e-af71d0d5f92e,2,-or,suffix,b9fed5d5-9451-4b2d-873c-9ee4b1ce3e43
66f3309e-b4e8-4fb6-9dca-705761797c81,d696314c-ce6b-4314-af4f-a4984645e31f,1,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
30c1758e-3529-4900-819e-7d04f25e6a18,01e572b5-9046-4ae6-82df-91bb22b151d2,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
d1e8a6f6-488f-45e8-bb3f-6737ead73603,01e572b5-9046-4ae6-82df-91bb22b151d2,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,01e572b5-9046-4ae6-82df-91bb22b151d2,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
e61eaf17-9528-466b-9f98-e7e2cc75e59a,ea404a62-bc91-48a9-96ec-981aa2a018dc,1,mini,word,e5149dd5-3c37-4c31-b9bb-a576cc6bbafa
e61eaf17-9528-466b-9f98-e7e2cc75e59a,ea404a62-bc91-48a9-96ec-981aa2a018dc,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,eb2dab21-d31e-4dbd-bb90-255c046203a6,1,on,word,3090e71f-ead1-49e6-8ef2-520fb888aaf2
d308a291-1a36-428e-9f2c-f7b2eee551c8,eb2dab21-d31e-4dbd-bb90-255c046203a6,1,on,word,3090e71f-ead1-49e6-8ef2-520fb888aaf2
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,eabfcb69-f5cb-4776-9fe5-50322c63ee01,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
4f2a0c06-5c46-416d-9982-c51addcc864a,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
3269c977-5dc9-448f-8714-0d1b5b96fb25,be03606f-ce24-494c-9775-5536564f4017,1,seven,word,6d11f942-3377-41c6-948d-2ac19805f594
30eebc17-6a94-4244-a95f-07be8893328e,be03606f-ce24-494c-9775-5536564f4017,1,seven,word,6d11f942-3377-41c6-948d-2ac19805f594
67e330f5-e813-44fd-ba1e-0e6fbbcd7483,98e6651d-8b5e-462a-adb2-dc5da6edb65c,1,come,word,bed2da61-da50-4e6e-ad60-0caa543d62a8
